0.551367,0.0363128,0.534379,0.0361255,0.0169875,0.000187314,0.448518,0.106596,0,0,-0.065748,-0.00243823,0.10069,0.134
0.555784,0.0368609,0.538343,0.0366639,0.017441,0.00019706,0.446991,0.107238,0,0,-0.064675,-0.00239224,0.10166,0.135
0.560201,0.0374133,0.542306,0.0372062,0.0178946,0.000207127,0.445478,0.107902,0,0,-0.0636168,-0.00234731,0.10263,0.136
0.564617,0.03797,0.546269,0.0377525,0.0183482,0.000217516,0.44398,0.108588,0,0,-0.0625723,-0.00230336,0.1036,0.137
0.569012,0.0385361,0.550231,0.0383027,0.0187812,0.000233407,0.442516,0.108907,0,0,-0.0615418,-0.00225998,0.10464,0.138
0.573406,0.0391068,0.554192,0.0388569,0.019214,0.000249907,0.441065,0.109242,0,0,-0.0605244,-0.00221712,0.10568,0.139
0.5778,0.0396821,0.558153,0.0394151,0.0196469,0.000267015,0.439627,0.109593,0,0,-0.0595192,-0.00217468,0.10672,0.14
0.582193,0.040262,0.562113,0.0399772,0.0200797,0.000284732,0.4382,0.109958,0,0,-0.0585252,-0.00213261,0.10776,0.141
0.586585,0.0408464,0.566073,0.0405433,0.0205125,0.000303058,0.436784,0.110339,0,0,-0.0575417,-0.00209084,0.1088,0.142
0.590977,0.0414354,0.570032,0.0411134,0.0209452,0.000321992,0.435377,0.110735,0,0,-0.0565678,-0.0020493,0.10984,0.143
0.59533,0.0420131,0.573991,0.0416874,0.0213394,0.000325697,0.434021,0.111746,0,0,-0.0556052,-0.00200892,0.11077,0.144
0.59961,0.0426088,0.577949,0.0422654,0.0216617,0.000343457,0.432752,0.111638,0,0,-0.0546576,-0.00196875,0.11191,0.145
0.60389,0.0432094,0.581906,0.0428473,0.0219838,0.000362138,0.431497,0.111536,0,0,-0.053724,-0.00192873,0.11305,0.146
0.608169,0.0438149,0.585863,0.0434332,0.0223058,0.000381741,0.430255,0.111439,0,0,-0.0528035,-0.00188877,0.11419,0.147
0.612447,0.0444253,0.589819,0.044023,0.0226277,0.000402264,0.429026,0.111347,0,0,-0.0518952,-0.00184881,0.11533,0.148
0.616686,0.0450234,0.593775,0.0446168,0.0229112,0.000406633,0.427849,0.111906,0,0,-0.0510007,-0.00180983,0.11635,0.149
0.620925,0.0456259,0.59773,0.0452146,0.0231948,0.000411369,0.426686,0.112479,0,0,-0.0501192,-0.00177177,0.11737,0.15
0.625132,0.0462385,0.601685,0.0458163,0.0234474,0.000422247,0.425567,0.112583,0,0,-0.0492517,-0.00173418,0.11848,0.151
0.629338,0.0468558,0.605638,0.0464219,0.0236999,0.000433839,0.424462,0.112693,0,0,-0.0483974,-0.00169699,0.11959,0.152
0.633544,0.0474777,0.609592,0.0470315,0.0239523,0.000446147,0.423369,0.112809,0,0,-0.0475554,-0.00166014,0.1207,0.153
0.637692,0.0480804,0.613544,0.0476451,0.0241472,0.000435334,0.42235,0.113784,0,0,-0.0467287,-0.00162504,0.12165,0.154
0.641838,0.0486871,0.617496,0.0482626,0.0243421,0.000424509,0.421345,0.114777,0,0,-0.0459161,-0.00159159,0.1226,0.155
0.645985,0.0492978,0.621448,0.0488841,0.024537,0.000413671,0.420354,0.115788,0,0,-0.0451171,-0.00155973,0.12355,0.156
0.650131,0.0499123,0.625399,0.0495095,0.024732,0.000402821,0.419376,0.116818,0,0,-0.0443306,-0.00152939,0.1245,0.157
0.654266,0.0505317,0.629349,0.0501389,0.0249168,0.000392774,0.41842,0.11776,0,0,-0.0435567,-0.00150043,0.12547,0.158
0.6584,0.051155,0.633298,0.0507722,0.0251016,0.000382788,0.417477,0.118719,0,0,-0.0427945,-0.0014728,0.12644,0.159
0.662563,0.0517934,0.637247,0.0514095,0.0253153,0.00038391,0.416514,0.119324,0,0,-0.0420416,-0.00144575,0.12748,0.16
0.666725,0.0524361,0.641195,0.0520507,0.025529,0.000385412,0.41556,0.11994,0,0,-0.0412974,-0.00141922,0.12852,0.161
0.670886,0.0530832,0.645143,0.0526959,0.0257427,0.000387294,0.414614,0.120566,0,0,-0.0405613,-0.00139316,0.12956,0.162
0.675046,0.0537346,0.64909,0.053345,0.0259563,0.000389556,0.413676,0.121203,0,0,-0.0398327,-0.00136754,0.1306,0.163
0.679103,0.054405,0.653036,0.0539981,0.026067,0.000406933,0.412854,0.120436,0,0,-0.0391177,-0.00134137,0.13191,0.164
0.683084,0.0550464,0.656982,0.0546551,0.0261015,0.000391342,0.412128,0.120856,0,0,-0.0384201,-0.00131675,0.13299,0.165
0.687063,0.0556921,0.660927,0.055316,0.0261358,0.000376103,0.411418,0.121281,0,0,-0.0377391,-0.00129356,0.13407,0.166
